region,Jahr-Woche,Bevölkerung 1. Januar,Geburten,Todesfälle,Überschuss,Wanderungssaldo international 1,Wanderungssaldo interkantonal,Bevölkerung 31. Dezember,total,% over Year,Canton Size (km²),Alter 0–19,Alter 20–64,Alter 65 und mehr,Mann,Frau,Schweizer,Ausländer ,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetragener Partnerschaft,Aufgelöste Partnerschaft,Städtischer Kernraum,Einflussgebiet Stadt,Ausserhalb des Einflusses städtischer Kerne,BIP in Millionen CHF,BIP Growth Laufende Preise,BIP Growth Preise Vorjahr,BIP pro Kopf,Woche,Bevölkerung,% over week,Pop Density
CH,2014-W17,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1650164.0,5066628.0,1453595.0,4040608.0,4129779.0,6188250.0,1982137.0,3564633.0,3522917.0,404254.0,663583.0,545.0,13174.0,1123.0,5126165.0,1776113.0,1268110.0,665618.37447,1.68141,2.34988,80801.81625110802,17,8170387.0784313725,0.02353263365257874,197.90207286984068
CH,2014-W18,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1650552.0,5067820.0,1453937.0,4041558.0,4130751.0,6189706.0,1982603.0,3565472.0,3523745.0,404349.0,663739.0,545.0,13177.0,1123.0,5127371.0,1776530.0,1268408.0,665618.37447,1.68141,2.34988,80801.81625110802,18,8172309.333333333,0.023527097107001183,197.94863348270155
CH,2014-W19,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1650940.0,5069012.0,1454279.0,4042509.0,4131723.0,6191162.0,1983070.0,3566310.0,3524574.0,404444.0,663895.0,545.0,13180.0,1123.0,5128577.0,1776948.0,1268706.0,665618.37447,1.68141,2.34988,80801.81625110802,19,8174231.588235294,0.023521563166006842,197.99519409556243
CH,2014-W20,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1651328.0,5070204.0,1454621.0,4043460.0,4132694.0,6192618.0,1983536.0,3567149.0,3525403.0,404540.0,664051.0,545.0,13183.0,1124.0,5129783.0,1777366.0,1269005.0,665618.37447,1.68141,2.34988,80801.81625110802,20,8176153.843137255,0.02351603182770834,198.04175470842327
CH,2014-W21,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1651717.0,5071396.0,1454963.0,4044410.0,4133666.0,6194074.0,1984002.0,3567988.0,3526232.0,404635.0,664207.0,545.0,13186.0,1124.0,5130989.0,1777784.0,1269303.0,665618.37447,1.68141,2.34988,80801.81625110802,21,8178076.098039215,0.023510503090329316,198.08831532128414
CH,2014-W22,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1652105.0,5072588.0,1455305.0,4045361.0,4134637.0,6195530.0,1984469.0,3568826.0,3527061.0,404730.0,664363.0,545.0,13189.0,1124.0,5132195.0,1778202.0,1269602.0,665618.37447,1.68141,2.34988,80801.81625110802,22,8179998.352941177,0.023504976952004597,198.13487593414501
CH,2014-W23,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1652493.0,5073780.0,1455647.0,4046312.0,4135609.0,6196985.0,1984935.0,3569665.0,3527890.0,404825.0,664519.0,545.0,13192.0,1124.0,5133401.0,1778620.0,1269900.0,665618.37447,1.68141,2.34988,80801.81625110802,23,8181920.607843137,0.023499453410891213,198.18143654700586
CH,2014-W24,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1652881.0,5074972.0,1455989.0,4047262.0,4136581.0,6198441.0,1985401.0,3570504.0,3528718.0,404920.0,664676.0,545.0,13195.0,1125.0,5134607.0,1779038.0,1270198.0,665618.37447,1.68141,2.34988,80801.81625110802,24,8183842.862745098,0.0234939324651684,198.22799715986673
CH,2014-W25,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1653270.0,5076164.0,1456331.0,4048213.0,4137552.0,6199897.0,1985868.0,3571342.0,3529547.0,405015.0,664832.0,546.0,13198.0,1125.0,5135813.0,1779456.0,1270497.0,665618.37447,1.68141,2.34988,80801.81625110802,25,8185765.117647059,0.023488414113037592,198.2745577727276
CH,2014-W26,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1653658.0,5077356.0,1456673.0,4049163.0,4138524.0,6201353.0,1986334.0,3572181.0,3530376.0,405110.0,664988.0,546.0,13201.0,1125.0,5137019.0,1779873.0,1270795.0,665618.37447,1.68141,2.34988,80801.81625110802,26,8187687.37254902,0.023482898352611414,198.32111838558848
CH,2014-W27,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1654046.0,5078548.0,1457015.0,4050114.0,4139496.0,6202809.0,1986801.0,3573020.0,3531205.0,405205.0,665144.0,546.0,13205.0,1125.0,5138225.0,1780291.0,1271093.0,665618.37447,1.68141,2.34988,80801.81625110802,27,8189609.62745098,0.023477385182113508,198.36767899844932
CH,2014-W28,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1654434.0,5079740.0,1457357.0,4051065.0,4140467.0,6204265.0,1987267.0,3573858.0,3532034.0,405300.0,665300.0,546.0,13208.0,1126.0,5139431.0,1780709.0,1271392.0,665618.37447,1.68141,2.34988,80801.81625110802,28,8191531.882352941,0.023471874599700904,198.41423961131017
CH,2014-W29,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1654823.0,5080932.0,1457699.0,4052015.0,4141439.0,6205721.0,1987733.0,3574697.0,3532863.0,405395.0,665456.0,546.0,13211.0,1126.0,5140637.0,1781127.0,1271690.0,665618.37447,1.68141,2.34988,80801.81625110802,29,8193454.137254902,0.02346636660357504,198.46080022417107
CH,2014-W30,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1655211.0,5082124.0,1458041.0,4052966.0,4142410.0,6207177.0,1988200.0,3575536.0,3533692.0,405491.0,665612.0,546.0,13214.0,1126.0,5141843.0,1781545.0,1271988.0,665618.37447,1.68141,2.34988,80801.81625110802,30,8195376.392156863,0.02346086119187074,198.5073608370319
CH,2014-W31,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1655599.0,5083316.0,1458383.0,4053917.0,4143382.0,6208633.0,1988666.0,3576374.0,3534520.0,405586.0,665768.0,546.0,13217.0,1126.0,5143049.0,1781963.0,1272287.0,665618.37447,1.68141,2.34988,80801.81625110802,31,8197298.647058823,0.023455358362789447,198.55392144989278
CH,2014-W32,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1655987.0,5084508.0,1458725.0,4054867.0,4144354.0,6210089.0,1989132.0,3577213.0,3535349.0,405681.0,665925.0,546.0,13220.0,1127.0,5144255.0,1782381.0,1272585.0,665618.37447,1.68141,2.34988,80801.81625110802,32,8199220.901960785,0.0234498581145548,198.60048206275366
CH,2014-W33,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1656376.0,5085700.0,1459067.0,4055818.0,4145325.0,6211545.0,1989599.0,3578052.0,3536178.0,405776.0,666081.0,547.0,13223.0,1127.0,5145461.0,1782799.0,1272883.0,665618.37447,1.68141,2.34988,80801.81625110802,33,8201143.156862745,0.023444360445279422,198.6470426756145
CH,2014-W34,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1656764.0,5086892.0,1459409.0,4056769.0,4146297.0,6213001.0,1990065.0,3578890.0,3537007.0,405871.0,666237.0,547.0,13226.0,1127.0,5146667.0,1783216.0,1273182.0,665618.37447,1.68141,2.34988,80801.81625110802,34,8203065.411764706,0.02343886535320916,198.69360328847537
CH,2014-W35,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1657152.0,5088084.0,1459751.0,4057719.0,4147269.0,6214456.0,1990531.0,3579729.0,3537836.0,405966.0,666393.0,547.0,13229.0,1128.0,5147873.0,1783634.0,1273480.0,665618.37447,1.68141,2.34988,80801.81625110802,35,8204987.666666667,0.023433372836501043,198.74016390133625
CH,2014-W36,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1657540.0,5089277.0,1460093.0,4058670.0,4148240.0,6215912.0,1990998.0,3580568.0,3538665.0,406061.0,666549.0,547.0,13232.0,1128.0,5149079.0,1784052.0,1273778.0,665618.37447,1.68141,2.34988,80801.81625110802,36,8206909.9215686275,0.02342788289335651,198.78672451419712
CH,2014-W37,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1657928.0,5090469.0,1460435.0,4059620.0,4149212.0,6217368.0,1991464.0,3581406.0,3539493.0,406156.0,666705.0,547.0,13236.0,1128.0,5150285.0,1784470.0,1274077.0,665618.37447,1.68141,2.34988,80801.81625110802,37,8208832.176470588,0.023422395521954797,198.83328512705796
CH,2014-W38,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1658317.0,5091661.0,1460777.0,4060571.0,4150183.0,6218824.0,1991930.0,3582245.0,3540322.0,406251.0,666861.0,547.0,13239.0,1128.0,5151491.0,1784888.0,1274375.0,665618.37447,1.68141,2.34988,80801.81625110802,38,8210754.431372549,0.023416910720519546,198.87984573991884
CH,2014-W39,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1658705.0,5092853.0,1461119.0,4061522.0,4151155.0,6220280.0,1992397.0,3583083.0,3541151.0,406347.0,667017.0,547.0,13242.0,1129.0,5152698.0,1785306.0,1274673.0,665618.37447,1.68141,2.34988,80801.81625110802,39,8212676.68627451,0.023411428487207786,198.9264063527797
CH,2014-W40,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1659093.0,5094045.0,1461461.0,4062472.0,4152127.0,6221736.0,1992863.0,3583922.0,3541980.0,406442.0,667174.0,547.0,13245.0,1129.0,5153904.0,1785724.0,1274972.0,665618.37447,1.68141,2.34988,80801.81625110802,40,8214598.94117647,0.023405948820220956,198.97296696564055
CH,2014-W41,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1659481.0,5095237.0,1461803.0,4063423.0,4153098.0,6223192.0,1993329.0,3584761.0,3542809.0,406537.0,667330.0,548.0,13248.0,1129.0,5155110.0,1786141.0,1275270.0,665618.37447,1.68141,2.34988,80801.81625110802,41,8216521.196078432,0.023400471717804905,199.01952757850142
CH,2014-W42,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1659870.0,5096429.0,1462145.0,4064374.0,4154070.0,6224648.0,1993796.0,3585599.0,3543638.0,406632.0,667486.0,548.0,13251.0,1129.0,5156316.0,1786559.0,1275569.0,665618.37447,1.68141,2.34988,80801.81625110802,42,8218443.450980392,0.023394997178094457,199.0660881913623
CH,2014-W43,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1660258.0,5097621.0,1462487.0,4065324.0,4155041.0,6226104.0,1994262.0,3586438.0,3544466.0,406727.0,667642.0,548.0,13254.0,1130.0,5157522.0,1786977.0,1275867.0,665618.37447,1.68141,2.34988,80801.81625110802,43,8220365.705882353,0.02338952519933546,199.11264880422314
CH,2014-W44,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1660646.0,5098813.0,1462829.0,4066275.0,4156013.0,6227560.0,1994728.0,3587277.0,3545295.0,406822.0,667798.0,548.0,13257.0,1130.0,5158728.0,1787395.0,1276165.0,665618.37447,1.68141,2.34988,80801.81625110802,44,8222287.960784313,0.02338405577972935,199.159209417084
CH,2014-W45,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1661034.0,5100005.0,1463171.0,4067226.0,4156985.0,6229016.0,1995195.0,3588115.0,3546124.0,406917.0,667954.0,548.0,13260.0,1130.0,5159934.0,1787813.0,1276464.0,665618.37447,1.68141,2.34988,80801.81625110802,45,8224210.215686275,0.023378588917455367,199.2057700299449
CH,2014-W46,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1661423.0,5101197.0,1463513.0,4068176.0,4157956.0,6230472.0,1995661.0,3588954.0,3546953.0,407012.0,668110.0,548.0,13263.0,1130.0,5161140.0,1788231.0,1276762.0,665618.37447,1.68141,2.34988,80801.81625110802,46,8226132.470588235,0.02337312461073715,199.25233064280573
CH,2014-W47,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1661811.0,5102389.0,1463855.0,4069127.0,4158928.0,6231927.0,1996127.0,3589793.0,3547782.0,407107.0,668266.0,548.0,13267.0,1131.0,5162346.0,1788649.0,1277060.0,665618.37447,1.68141,2.34988,80801.81625110802,47,8228054.725490196,0.02336766285777614,199.2988912556666
CH,2014-W48,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1662199.0,5103581.0,1464197.0,4070077.0,4159900.0,6233383.0,1996594.0,3590631.0,3548611.0,407203.0,668423.0,548.0,13270.0,1131.0,5163552.0,1789067.0,1277359.0,665618.37447,1.68141,2.34988,80801.81625110802,48,8229976.980392157,0.023362203656795977,199.34545186852748
CH,2014-W49,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1662587.0,5104773.0,1464539.0,4071028.0,4160871.0,6234839.0,1997060.0,3591470.0,3549439.0,407298.0,668579.0,549.0,13273.0,1131.0,5164758.0,1789484.0,1277657.0,665618.37447,1.68141,2.34988,80801.81625110802,49,8231899.235294118,0.023356747005975897,199.39201248138835
CH,2014-W50,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1662976.0,5105965.0,1464881.0,4071979.0,4161843.0,6236295.0,1997526.0,3592309.0,3550268.0,407393.0,668735.0,549.0,13276.0,1131.0,5165964.0,1789902.0,1277955.0,665618.37447,1.68141,2.34988,80801.81625110802,50,8233821.490196078,0.02335129290356175,199.4385730942492
CH,2014-W51,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1663364.0,5107157.0,1465223.0,4072929.0,4162814.0,6237751.0,1997993.0,3593147.0,3551097.0,407488.0,668891.0,549.0,13279.0,1132.0,5167170.0,1790320.0,1278254.0,665618.37447,1.68141,2.34988,80801.81625110802,51,8235743.7450980395,0.02334584134779938,199.48513370711007
CH,2014-W52,8139631,1640.0,1230.0,411.0,1466.0,0.0,8237666,1885.0,1.2044157776,41285,1663752.0,5108349.0,1465565.0,4073880.0,4163786.0,6239207.0,1998459.0,3593986.0,3551926.0,407583.0,669047.0,549.0,13282.0,1132.0,5168376.0,1790738.0,1278552.0,665618.37447,1.68141,2.34988,80801.81625110802,52,8237666.0,0.023340392336823612,199.53169431997094
CH,2015-W01,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1657503.0,5101173.0,1478990.0,4077193.0,4160473.0,6211008.0,2026658.0,3611431.0,3530363.0,402777.0,676764.0,557.0,14152.0,1430.0,5168036.0,1793110.0,1276520.0,668006.3817,0.35877,1.64463,80220.52046528418,1,8237666.0,,199.53169431997094
CH,2015-W02,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1657849.0,5102238.0,1479299.0,4078045.0,4161342.0,6212305.0,2027081.0,3612186.0,3531100.0,402861.0,676906.0,557.0,14155.0,1431.0,5169115.0,1793485.0,1276787.0,668006.3817,0.35877,1.64463,80220.52046528418,2,8239386.384615385,0.020884369618601184,199.57336525651894
CH,2015-W03,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1658195.0,5103304.0,1479608.0,4078896.0,4162211.0,6213603.0,2027504.0,3612940.0,3531837.0,402945.0,677047.0,557.0,14158.0,1431.0,5170194.0,1793859.0,1277053.0,668006.3817,0.35877,1.64463,80220.52046528418,3,8241106.769230769,0.02088000896032227,199.61503619306694
CH,2015-W04,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1658541.0,5104369.0,1479917.0,4079748.0,4163079.0,6214900.0,2027928.0,3613694.0,3532575.0,403029.0,677188.0,557.0,14161.0,1431.0,5171274.0,1794233.0,1277320.0,668006.3817,0.35877,1.64463,80220.52046528418,4,8242827.153846154,0.020875650122720302,199.65670712961497
CH,2015-W05,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1658887.0,5105434.0,1480226.0,4080599.0,4163948.0,6216197.0,2028351.0,3614448.0,3533312.0,403113.0,677330.0,557.0,14164.0,1432.0,5172353.0,1794608.0,1277587.0,668006.3817,0.35877,1.64463,80220.52046528418,5,8244547.538461538,0.020871293104596234,199.69837806616297
CH,2015-W06,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1659234.0,5106500.0,1480535.0,4081451.0,4164817.0,6217494.0,2028774.0,3615202.0,3534049.0,403197.0,677471.0,558.0,14167.0,1432.0,5173432.0,1794982.0,1277853.0,668006.3817,0.35877,1.64463,80220.52046528418,6,8246267.923076923,0.020866937904839844,199.74004900271098
CH,2015-W07,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1659580.0,5107565.0,1480844.0,4082302.0,4165686.0,6218791.0,2029197.0,3615957.0,3534786.0,403282.0,677612.0,558.0,14170.0,1432.0,5174512.0,1795357.0,1278120.0,668006.3817,0.35877,1.64463,80220.52046528418,7,8247988.307692308,0.020862584522274297,199.781719939259
CH,2015-W08,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1659926.0,5108630.0,1481152.0,4083154.0,4166555.0,6220088.0,2029621.0,3616711.0,3535524.0,403366.0,677754.0,558.0,14173.0,1433.0,5175591.0,1795731.0,1278386.0,668006.3817,0.35877,1.64463,80220.52046528418,8,8249708.692307692,0.02085823295578937,199.823390875807
CH,2015-W09,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1660272.0,5109696.0,1481461.0,4084005.0,4167424.0,6221385.0,2030044.0,3617465.0,3536261.0,403450.0,677895.0,558.0,14176.0,1433.0,5176670.0,1796106.0,1278653.0,668006.3817,0.35877,1.64463,80220.52046528418,9,8251429.076923077,0.020853883204252632,199.865061812355
CH,2015-W10,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1660618.0,5110761.0,1481770.0,4084857.0,4168293.0,6222682.0,2030467.0,3618219.0,3536998.0,403534.0,678036.0,558.0,14179.0,1433.0,5177750.0,1796480.0,1278919.0,668006.3817,0.35877,1.64463,80220.52046528418,10,8253149.461538462,0.020849535266509456,199.90673274890304
CH,2015-W11,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1660964.0,5111826.0,1482079.0,4085708.0,4169162.0,6223980.0,2030890.0,3618974.0,3537736.0,403618.0,678178.0,558.0,14182.0,1433.0,5178829.0,1796855.0,1279186.0,668006.3817,0.35877,1.64463,80220.52046528418,11,8254869.846153846,0.020845189141449616,199.94840368545104
CH,2015-W12,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1661310.0,5112892.0,1482388.0,4086560.0,4170031.0,6225277.0,2031314.0,3619728.0,3538473.0,403702.0,678319.0,558.0,14185.0,1434.0,5179908.0,1797229.0,1279453.0,668006.3817,0.35877,1.64463,80220.52046528418,12,8256590.230769231,0.020840844827940685,199.99007462199904
CH,2015-W13,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1661657.0,5113957.0,1482697.0,4087411.0,4170899.0,6226574.0,2031737.0,3620482.0,3539210.0,403786.0,678460.0,558.0,14188.0,1434.0,5180988.0,1797604.0,1279719.0,668006.3817,0.35877,1.64463,80220.52046528418,13,8258310.615384615,0.020836502324805828,200.03174555854704
CH,2015-W14,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1662003.0,5115022.0,1483006.0,4088263.0,4171768.0,6227871.0,2032160.0,3621236.0,3539948.0,403870.0,678602.0,558.0,14191.0,1434.0,5182067.0,1797978.0,1279986.0,668006.3817,0.35877,1.64463,80220.52046528418,14,8260031.0,0.02083216163097923,200.07341649509507
CH,2015-W15,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1662349.0,5116088.0,1483315.0,4089114.0,4172637.0,6229168.0,2032583.0,3621990.0,3540685.0,403955.0,678743.0,559.0,14194.0,1435.0,5183146.0,1798353.0,1280252.0,668006.3817,0.35877,1.64463,80220.52046528418,15,8261751.384615385,0.020827822745284053,200.11508743164308
CH,2015-W16,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1662695.0,5117153.0,1483624.0,4089966.0,4173506.0,6230465.0,2033007.0,3622745.0,3541422.0,404039.0,678884.0,559.0,14197.0,1435.0,5184225.0,1798727.0,1280519.0,668006.3817,0.35877,1.64463,80220.52046528418,16,8263471.769230769,0.02082348566658787,200.15675836819108
CH,2015-W17,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1663041.0,5118218.0,1483932.0,4090817.0,4174375.0,6231762.0,2033430.0,3623499.0,3542159.0,404123.0,679026.0,559.0,14200.0,1435.0,5185305.0,1799102.0,1280786.0,668006.3817,0.35877,1.64463,80220.52046528418,17,8265192.153846154,0.020819150393802666,200.1984293047391
CH,2015-W18,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1663387.0,5119284.0,1484241.0,4091669.0,4175244.0,6233059.0,2033853.0,3624253.0,3542897.0,404207.0,679167.0,559.0,14203.0,1436.0,5186384.0,1799476.0,1281052.0,668006.3817,0.35877,1.64463,80220.52046528418,18,8266912.538461538,0.0208148169257516,200.2401002412871
CH,2015-W19,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1663734.0,5120349.0,1484550.0,4092520.0,4176113.0,6234357.0,2034276.0,3625007.0,3543634.0,404291.0,679309.0,559.0,14206.0,1436.0,5187463.0,1799851.0,1281319.0,668006.3817,0.35877,1.64463,80220.52046528418,19,8268632.923076923,0.020810485261346656,200.2817711778351
CH,2015-W20,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1664080.0,5121415.0,1484859.0,4093372.0,4176982.0,6235654.0,2034700.0,3625762.0,3544371.0,404375.0,679450.0,559.0,14208.0,1436.0,5188543.0,1800225.0,1281585.0,668006.3817,0.35877,1.64463,80220.52046528418,20,8270353.307692308,0.0208061553994332,200.32344211438314
CH,2015-W21,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1664426.0,5122480.0,1485168.0,4094223.0,4177851.0,6236951.0,2035123.0,3626516.0,3545109.0,404459.0,679591.0,559.0,14211.0,1436.0,5189622.0,1800600.0,1281852.0,668006.3817,0.35877,1.64463,80220.52046528418,21,8272073.692307692,0.020801827338901013,200.36511305093114
CH,2015-W22,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1664772.0,5123545.0,1485477.0,4095075.0,4178719.0,6238248.0,2035546.0,3627270.0,3545846.0,404543.0,679733.0,559.0,14214.0,1437.0,5190701.0,1800974.0,1282119.0,668006.3817,0.35877,1.64463,80220.52046528418,22,8273794.076923077,0.020797501078662073,200.40678398747914
CH,2015-W23,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1665118.0,5124611.0,1485786.0,4095926.0,4179588.0,6239545.0,2035969.0,3628024.0,3546583.0,404627.0,679874.0,560.0,14217.0,1437.0,5191781.0,1801349.0,1282385.0,668006.3817,0.35877,1.64463,80220.52046528418,23,8275514.461538462,0.02079317661751734,200.44845492402717
CH,2015-W24,8237666,1633.0,1276.0,358.0,1356.0,0.0,8327126,1688.0,1.0859872202,41285,1665464.0,5125676.0,1486095.0,4096778.0,4180457.0,6240842.0,2036393.0,3628778.0,3547320.0,404712.0,680015.0,560.0,14220.0,1437.0,5192860.0,1801723.0,1282652.0,668006.3817,0.35877,1.64463,80220.52046528418,24,8277234.846153846,0.020788853954401,200.49012586057518
