 

stn;time;fu3010d1;tre200dx;tre200dn;tre200d0;rka150d0;ure200dx;ure200dn;ure200d0;sre000d0;fu3010d0
DAV;20210618;28.8;23.8;10.4;16.8;0.0;86.0;35.0;64.2;492;7.9
DAV;20210619;38.2;26.6;10.4;18.4;0.0;84.1;27.2;52.2;591;7.9
DAV;20210620;55.1;23.5;11.3;16.3;2.8;93.9;31.7;62.3;52;9.0
DAV;20210621;49.0;23.4;10.0;15.8;2.0;94.2;24.8;62.8;425;11.2
DAV;20210622;37.4;21.3;7.4;13.9;0.7;95.1;30.1;74.7;538;14.0
DAV;20210623;37.8;20.1;9.6;14.2;0.0;94.1;37.2;69.7;453;13.0
DAV;20210624;39.2;20.3;6.2;12.1;8.4;95.9;29.1;74.6;410;13.7
DAV;20210625;37.1;14.7;7.5;10.9;0.8;95.9;58.1;80.7;326;15.5
DAV;20210626;32.4;20.5;6.4;13.6;0.0;92.0;33.9;68.8;485;12.2
DAV;20210627;33.8;23.1;7.4;15.9;0.0;89.6;27.6;55.1;558;9.0
DAV;20210628;37.1;25.0;9.5;17.5;0.0;91.6;24.6;51.6;482;11.2
DAV;20210629;53.3;22.8;8.6;12.9;5.6;97.2;25.9;79.9;238;14.8
DAV;20210630;42.5;11.6;6.0;8.2;4.3;97.0;65.1;86.5;25;15.1
DAV;20210701;33.1;11.7;6.2;9.0;3.4;95.1;63.1;82.0;52;14.0
DAV;20210702;43.2;17.2;7.0;11.8;0.0;91.7;39.6;65.6;449;11.9
DAV;20210703;28.1;19.4;5.9;12.2;3.2;95.3;36.5;72.1;323;9.7
DAV;20210704;36.7;15.9;8.5;11.3;5.7;96.2;66.9;86.4;180;10.8
DAV;20210705;30.2;15.4;6.9;11.4;0.0;95.1;54.9;77.8;70;10.1
DAV;20210706;38.5;24.8;7.3;15.7;4.1;98.1;29.3;67.6;607;15.1
DAV;20210707;29.2;13.7;10.1;11.4;5.2;98.1;81.4;93.8;56;13.7
DAV;20210708;52.9;13.4;7.6;10.3;21.3;98.0;72.1;92.8;46;14.4
DAV;20210709;29.9;15.2;5.8;9.1;10.2;95.6;50.6;83.9;180;10.4
DAV;20210710;54.0;20.3;4.5;13.2;2.0;95.2;38.2;68.5;607;11.9
DAV;20210711;32.0;16.3;5.7;11.2;7.5;95.1;44.0;74.2;429;12.6
DAV;20210712;39.2;24.3;6.7;16.5;0.2;90.9;28.4;58.4;519;9.7
DAV;20210713;55.4;14.1;6.7;9.9;6.3;97.2;80.4;90.9;61;17.6
DAV;20210714;23.4;11.0;6.4;7.8;8.8;97.7;70.6;89.5;17;10.1
DAV;20210715;41.0;13.9;7.1;9.1;15.5;96.5;65.4;89.5;43;9.0
DAV;20210716;34.6;13.8;7.3;10.5;1.3;96.5;62.0;84.6;220;13.3
DAV;20210717;27.7;13.9;9.9;11.7;4.8;97.3;80.9;92.8;6;10.4
DAV;20210718;25.9;14.4;9.6;12.5;5.2;96.6;90.0;94.2;0;10.4
DAV;20210719;34.9;20.4;6.8;13.7;0.0;94.4;45.5;73.8;627;12.2
DAV;20210720;42.5;20.9;8.9;14.5;0.0;92.2;32.2;66.6;618;11.2
DAV;20210721;32.4;22.1;8.0;15.3;0.0;88.7;34.5;67.3;642;12.6
DAV;20210722;38.9;20.8;10.1;15.7;0.0;89.8;49.6;71.0;426;11.5
DAV;20210723;27.4;23.4;9.6;16.4;0.0;89.6;24.7;58.3;648;8.6
DAV;20210724;36.7;23.5;11.2;16.0;1.6;93.5;36.7;69.4;261;9.0
DAV;20210725;29.5;17.2;10.6;12.4;10.1;95.3;67.0;87.9;77;8.6
DAV;20210726;50.4;19.8;8.6;12.5;17.3;95.8;47.5;81.3;252;10.1
DAV;20210727;28.8;19.9;8.2;13.2;0.8;95.8;42.2;77.2;151;7.9
DAV;20210728;26.6;13.0;8.7;11.5;14.5;96.2;86.3;92.7;29;9.0
DAV;20210729;31.7;20.5;6.3;13.4;0.0;100.0;59.8;80.8;645;12.2
DAV;20210730;64.8;23.4;9.8;15.3;9.8;95.6;32.3;71.2;478;10.8
DAV;20210731;40.0;18.8;10.3;12.5;22.0;96.5;67.9;87.7;246;10.4
DAV;20210801;33.8;10.6;7.0;8.8;16.5;96.2;81.6;92.5;0;12.6
DAV;20210802;27.4;12.9;5.4;9.3;1.1;95.8;61.8;80.8;179;9.4
DAV;20210803;31.0;14.1;6.1;9.7;2.5;99.8;60.7;84.2;117;10.4
DAV;20210804;24.8;10.6;7.4;8.8;24.3;99.3;83.7;93.7;0;10.4
DAV;20210805;31.0;14.1;5.9;9.8;2.8;96.3;60.7;87.2;105;11.9
DAV;20210806;31.0;18.5;5.5;11.6;0.0;95.2;52.5;79.2;511;13.3
DAV;20210807;51.1;20.8;8.5;12.6;32.9;95.7;34.2;75.4;183;13.7
DAV;20210808;43.2;13.6;7.3;9.8;3.4;96.0;75.0;88.4;368;15.1
DAV;20210809;38.9;16.7;6.9;11.3;0.0;95.4;64.5;82.9;409;13.3
DAV;20210810;36.0;21.2;6.9;13.9;0.0;94.4;39.5;71.3;533;11.2
DAV;20210811;29.5;22.4;8.7;15.1;0.0;91.0;39.1;67.9;462;9.0
DAV;20210812;25.6;24.4;9.9;17.0;0.0;89.1;32.2;61.5;587;7.2
DAV;20210813;35.3;24.1;12.9;18.0;0.0;83.6;39.4;63.6;522;8.3
DAV;20210814;29.2;25.3;11.3;18.1;0.0;84.9;37.3;64.5;581;9.0
DAV;20210815;40.3;26.5;12.2;18.5;4.4;90.1;21.9;57.9;463;9.0
DAV;20210816;82.8;17.8;7.7;12.1;37.8;95.4;60.7;88.9;220;12.6
DAV;20210817;36.4;13.6;7.3;9.7;2.3;96.5;50.3;80.8;445;16.6
DAV;20210818;31.0;15.6;7.2;10.5;0.2;95.3;51.2;79.2;330;14.4
DAV;20210819;33.1;18.5;5.5;11.7;0.0;93.9;60.0;81.8;550;13.3
DAV;20210820;29.9;19.3;7.8;13.5;0.0;94.8;45.9;76.3;624;11.9
DAV;20210821;31.0;20.7;8.2;14.5;0.0;90.5;44.1;69.8;598;10.4
DAV;20210822;41.8;17.0;9.3;12.8;7.0;95.8;68.5;84.0;62;14.0
DAV;20210823;35.3;12.9;8.1;10.0;0.2;94.7;53.9;81.7;105;15.1
DAV;20210824;33.8;13.1;7.6;10.0;0.0;95.7;68.2;84.6;183;13.7
DAV;20210825;47.9;16.8;6.0;11.1;0.0;93.1;47.5;77.5;529;13.3
DAV;20210826;50.0;15.0;5.7;10.6;2.2;91.2;49.2;73.4;331;15.8
DAV;20210827;36.0;11.4;5.5;7.9;1.5;94.2;44.9;79.2;100;13.3
DAV;20210828;45.4;9.2;4.7;6.3;2.8;93.5;66.8;87.0;23;14.0
DAV;20210829;24.1;7.6;4.3;5.9;14.6;95.0;80.1;90.5;1;7.6
DAV;20210830;24.1;9.8;5.3;7.4;2.7;95.5;86.3;92.0;0;9.4
DAV;20210831;37.8;12.4;6.9;8.9;2.0;96.0;63.8;85.9;368;11.9
DAV;20210901;32.4;15.4;4.7;9.7;0.0;95.1;51.1;77.1;618;12.2
DAV;20210902;32.0;18.5;4.8;11.5;0.0;93.5;34.0;70.3;585;10.1
DAV;20210903;29.5;18.6;6.9;12.7;0.0;89.9;43.6;69.0;460;9.0
DAV;20210904;33.5;17.2;5.9;11.2;2.3;98.6;47.6;76.8;323;9.4
DAV;20210905;29.2;18.8;5.4;11.2;0.1;96.0;33.0;69.1;606;7.9
DAV;20210906;28.8;19.3;5.9;12.1;0.0;87.3;33.5;66.4;527;9.0
DAV;20210907;30.2;18.5;6.0;12.0;0.0;89.9;32.6;66.5;433;9.7
DAV;20210908;33.1;19.7;6.5;12.6;0.0;88.5;38.6;64.1;567;9.0
DAV;20210909;24.8;16.6;6.0;11.6;1.7;95.9;44.0;72.1;284;8.3
DAV;20210910;29.2;18.2;6.7;11.6;0.4;95.4;42.0;79.3;427;8.6
DAV;20210911;31.0;15.9;8.4;11.7;0.2;94.5;55.0;80.2;185;10.1
DAV;20210912;32.4;18.8;6.8;12.4;0.0;93.7;42.4;78.3;560;11.9
DAV;20210913;30.2;18.9;7.6;12.9;0.0;92.6;44.6;74.1;592;10.8
DAV;20210914;29.9;20.0;6.9;13.3;0.0;90.3;36.1;66.9;491;8.6
DAV;20210915;27.7;18.3;9.6;13.0;3.0;96.4;55.3;79.4;29;7.6
DAV;20210916;28.1;13.8;10.4;11.8;7.4;96.4;82.7;92.4;2;9.7
DAV;20210917;32.8;14.7;5.3;10.0;1.5;99.0;63.3;85.3;472;14.8
DAV;20210918;33.1;16.2;4.8;9.8;0.0;92.5;35.2;75.9;598;10.8
DAV;20210919;42.5;11.8;2.6;6.0;14.3;96.8;71.7;90.6;39;11.9
DAV;20210920;30.6;9.7;3.7;6.7;1.8;96.4;75.1;90.0;76;9.4
DAV;20210921;32.0;13.0;4.9;7.8;0.0;94.2;56.5;80.4;452;12.2
DAV;20210922;30.2;13.6;2.7;7.4;0.0;89.9;47.8;75.2;493;11.5
DAV;20210923;34.2;18.0;0.9;8.5;0.0;91.7;21.9;56.0;591;9.4
DAV;20210924;30.2;17.4;4.0;9.8;0.0;86.2;29.7;61.9;589;9.0
DAV;20210925;20.9;21.2;4.2;12.7;0.0;79.0;24.5;56.5;548;6.1
DAV;20210926;38.5;15.4;8.4;11.3;9.2;95.4;64.0;85.6;179;6.8
DAV;20210927;26.6;15.5;4.6;9.9;0.1;99.2;47.2;78.9;453;8.6
DAV;20210928;23.8;16.9;6.8;10.5;0.0;92.4;43.9;77.5;529;7.2
DAV;20210929;37.8;12.5;4.4;8.0;12.4;96.1;63.9;86.1;184;15.5
DAV;20210930;31.3;11.2;2.9;5.7;0.0;93.1;58.9;81.3;370;10.8
DAV;20211001;25.2;15.5;1.9;8.1;0.0;94.4;38.2;71.2;467;8.3
DAV;20211002;32.4;15.0;3.5;8.7;0.0;87.8;42.9;67.3;297;8.6
DAV;20211003;48.2;15.9;6.2;11.3;0.0;80.1;35.8;60.7;121;10.4
DAV;20211004;33.8;13.4;7.6;9.4;1.6;97.3;52.5;82.5;4;10.8
DAV;20211005;34.2;9.8;4.7;7.8;3.4;99.5;84.0;93.3;8;10.1
DAV;20211006;40.7;4.6;1.1;2.5;2.9;94.8;66.4;85.5;3;14.4
DAV;20211007;33.8;4.7;0.8;2.8;0.2;96.3;74.5;89.1;31;14.4
DAV;20211008;31.3;10.3;0.1;5.2;0.0;93.2;62.8;81.8;553;11.9
DAV;20211009;38.5;9.8;1.2;4.5;0.0;96.1;59.6;81.1;445;13.7
DAV;20211010;31.3;8.8;-2.7;1.8;0.0;90.8;44.3;74.6;549;9.7
DAV;20211011;39.2;9.2;-3.6;1.6;0.0;83.4;24.6;58.3;547;9.4
DAV;20211012;37.8;3.9;-2.8;0.4;1.9;97.9;57.8;77.8;49;10.1
DAV;20211013;28.1;4.2;-2.4;0.4;2.1;98.0;56.1;84.3;205;11.9
DAV;20211014;25.6;7.2;-5.2;0.5;0.0;87.2;29.3;64.0;515;8.6
DAV;20211015;34.9;10.7;-2.5;3.9;0.0;82.4;31.5;61.8;490;8.6
DAV;20211016;27.0;11.3;-1.3;3.8;0.0;85.3;35.8;67.1;519;8.3
DAV;20211017;36.7;12.9;-2.0;3.7;0.0;83.0;19.8;55.7;514;8.6
DAV;20211018;27.4;13.3;0.2;5.4;0.0;73.2;25.4;53.0;507;6.8
DAV;20211019;24.8;14.1;1.1;7.7;0.0;84.4;34.5;62.9;1;5.4
DAV;20211020;37.4;19.8;4.7;10.3;0.0;89.2;23.4;59.0;390;10.1
DAV;20211021;37.4;9.6;0.3;5.2;0.0;91.7;59.4;77.6;72;13.7
DAV;20211022;41.4;9.4;-1.6;2.5;0.0;94.5;57.5;81.8;467;13.3
DAV;20211023;29.2;8.8;-2.8;1.5;0.0;88.5;32.6;67.8;480;7.9
DAV;20211024;25.2;13.8;-2.2;4.2;0.0;72.5;16.9;44.6;477;7.6
DAV;20211025;27.0;12.4;0.6;4.9;0.0;72.4;22.2;49.9;75;6.1
DAV;20211026;30.6;7.3;-2.2;2.2;0.0;88.5;59.1;74.1;78;9.4
DAV;20211027;21.2;12.2;-2.2;3.0;0.0;90.7;21.4;58.9;470;6.8
DAV;20211028;23.8;13.7;-1.5;4.4;0.0;65.6;23.6;47.5;466;7.6
DAV;20211029;37.8;14.8;0.3;5.9;0.0;73.0;14.8;43.7;464;8.6
DAV;20211030;41.8;10.4;-0.1;6.1;0.0;71.0;37.4;54.5;90;11.9
DAV;20211031;34.2;12.0;0.9;6.1;0.0;86.9;50.3;70.7;153;9.0
DAV;20211101;35.3;6.7;0.0;2.3;28.3;99.9;70.3;89.8;0;8.6
