 

stn;time;fu3010d1;tre200dn;tre200d0;rka150d0;ure200dn;ure200d0;sre000d0;fu3010d0;tre200dx;ure200dx
CDF;20231107;38.9;4.3;-2.5;2.6;2.7;99.4;82.7;1;10.4;89.8
CDF;20231108;41.4;8.2;-1.6;3.8;0.1;97.6;48.4;474;8.6;74.5
CDF;20231109;60.8;7.1;3.5;5.0;3.9;91.6;41.4;0;16.6;75.3
CDF;20231110;55.8;4.6;0.6;2.9;15.1;96.1;71.6;64;17.6;86.0
CDF;20231111;49.7;2.7;-3.3;0.6;11.5;100.0;85.0;19;8.6;93.3
CDF;20231112;61.2;8.0;-2.3;4.7;29.4;98.0;77.3;0;16.6;92.2
CDF;20231113;61.2;11.7;6.9;10.0;17.6;95.4;80.5;0;20.2;89.7
CDF;20231114;69.5;12.1;4.7;7.5;61.5;96.4;77.2;0;18.7;89.7
CDF;20231115;43.6;6.5;0.6;4.5;6.1;98.6;81.9;45;11.5;90.6
CDF;20231116;92.2;9.9;-1.6;4.8;5.6;100.0;60.6;49;19.8;87.0
CDF;20231117;55.1;3.3;-0.2;2.0;7.5;98.5;83.0;0;11.9;92.3
CDF;20231118;27.4;8.4;-2.4;3.0;3.1;99.3;68.3;2;5.4;90.2
CDF;20231119;44.3;9.5;7.5;8.7;9.7;97.2;85.7;0;18.4;92.1
CDF;20231120;52.6;7.5;3.9;5.7;0.7;91.3;78.8;0;20.2;84.9
CDF;20231121;37.1;4.0;2.8;3.3;7.1;97.1;85.5;0;11.2;92.2
CDF;20231122;38.2;3.1;-2.5;0.7;1.2;98.6;86.9;21;15.1;92.0
CDF;20231123;20.2;8.8;-4.7;0.3;0.0;100.0;14.5;493;2.9;78.5
CDF;20231124;40.3;4.2;-1.9;1.5;12.7;98.7;83.9;0;11.5;92.0
CDF;20231125;35.3;-1.3;-2.7;-1.9;13.0;95.3;76.3;37;9.4;87.2
CDF;20231126;20.5;0.0;-7.3;-2.8;0.1;98.2;77.6;322;4.0;89.2
CDF;20231127;49.3;2.4;-4.2;-0.4;7.8;95.5;60.1;0;11.9;85.0
CDF;20231128;37.8;1.4;-8.4;-1.4;15.3;97.1;79.8;0;10.1;89.2
CDF;20231129;17.6;-1.3;-8.2;-4.7;0.0;96.2;73.5;389;2.9;87.1
CDF;20231130;26.3;4.2;-3.3;1.4;38.4;99.3;75.1;0;3.6;94.1
CDF;20231201;19.4;3.2;-1.4;0.5;18.4;99.6;89.9;0;2.9;96.6
CDF;20231202;13.7;-1.5;-6.9;-4.4;3.4;98.1;76.2;0;3.2;88.4
CDF;20231203;15.5;-3.0;-15.2;-8.5;0.0;100.0;63.5;446;1.8;-

stn;time;fu3010d1;tre200dx;tre200dn;tre200d0;rka150d0;ure200dx;ure200dn;ure200d0;sre000d0;fu3010d0
OTL;20230601;26.3;25.2;14.6;19.4;3.6;88.9;46.2;66.3;582;6.1
OTL;20230602;33.8;26.7;14.7;19.5;15.4;89.4;39.7;70.3;679;7.2
OTL;20230603;43.2;25.1;15.0;19.0;2.5;91.8;52.0;73.6;598;6.5
OTL;20230604;22.0;22.6;14.8;17.6;18.7;99.1;52.8;80.2;217;4.7
OTL;20230605;38.5;23.0;14.9;18.2;4.6;97.3;56.2;79.4;660;7.9
OTL;20230606;32.4;24.9;15.3;19.5;11.0;97.2;47.1;71.6;706;7.2
OTL;20230607;38.9;24.2;14.8;19.2;1.5;95.5;49.8;72.6;609;7.2
OTL;20230608;23.8;25.2;15.1;19.9;0.1;85.2;46.2;64.8;594;5.4
OTL;20230609;40.0;26.0;16.2;20.8;0.0;82.4;52.6;65.3;526;6.8
OTL;20230610;31.3;25.1;17.0;19.9;9.5;93.8;56.7;79.1;319;5.8
OTL;20230611;45.7;27.0;15.7;20.4;20.4;98.3;51.1;75.7;655;7.2
OTL;20230612;28.4;26.6;15.9;20.9;0.2;98.5;47.3;71.2;685;5.8
OTL;20230613;22.3;21.5;15.9;18.0;34.1;97.2;62.8;83.9;176;5.4
OTL;20230614;28.8;24.9;16.5;20.5;0.1;98.1;50.3;72.6;619;6.8
OTL;20230615;30.2;26.2;17.3;21.4;0.0;80.6;42.5;61.2;703;6.8
OTL;20230616;18.0;26.8;16.0;21.5;0.0;67.2;29.3;47.5;743;4.7
OTL;20230617;25.9;27.4;16.7;21.9;0.0;61.4;31.1;45.1;762;6.1
OTL;20230618;29.5;27.9;17.4;22.0;0.0;71.7;40.5;57.9;433;5.4
OTL;20230619;38.5;27.8;18.2;23.0;0.0;82.1;51.0;64.2;666;5.8
OTL;20230620;43.6;28.2;19.5;23.4;0.4;83.1;36.2;60.6;263;5.4
OTL;20230621;13.7;28.6;18.2;23.2;0.0;77.7;39.8;59.5;499;3.6
OTL;20230622;83.5;29.8;16.4;24.4;30.0;96.5;38.4;63.5;437;5.8
OTL;20230623;45.0;30.4;16.7;23.7;0.0;90.2;21.1;47.1;710;8.3
OTL;20230624;28.4;29.8;20.2;24.9;0.0;58.8;25.6;36.2;809;7.6
OTL;20230625;24.5;28.0;18.2;23.4;0.0;77.9;44.0;56.5;805;5.0
OTL;20230626;27.4;30.3;19.0;25.0;0.0;82.1;44.1;60.6;786;4.7
OTL;20230627;29.2;29.7;21.1;25.6;0.0;78.2;34.0;53.5;505;4.7
OTL;20230628;28.8;25.7;20.8;23.2;0.0;68.2;39.0;57.8;165;6.5
OTL;20230629;37.4;25.7;18.1;22.1;1.0;85.3;40.6;58.9;177;6.8
OTL;20230630;31.0;20.7;16.9;18.1;22.8;96.7;81.4;91.0;11;3.2
OTL;20230701;28.8;26.1;15.8;21.0;0.0;95.8;54.6;73.9;626;6.1
OTL;20230702;25.2;28.8;17.9;23.1;0.0;89.1;49.4;67.3;600;5.4
OTL;20230703;39.6;28.2;19.5;23.6;0.0;77.4;49.2;64.9;657;6.8
OTL;20230704;32.8;26.6;17.9;22.5;11.2;93.2;51.1;70.4;563;6.5
OTL;20230705;42.5;26.6;17.5;21.1;1.2;82.0;50.6;68.8;396;5.4
OTL;20230706;38.2;24.7;17.4;20.6;0.1;81.2;55.7;67.2;523;7.6
OTL;20230707;29.9;28.0;15.6;22.0;0.0;89.0;39.7;61.5;711;6.1
OTL;20230708;19.1;28.2;19.9;23.1;0.0;82.9;42.5;64.6;446;3.6
OTL;20230709;28.1;31.1;19.1;25.2;0.0;79.1;43.8;59.8;719;5.0
OTL;20230710;23.0;32.1;21.0;26.8;0.0;73.3;44.8;58.3;802;4.7
OTL;20230711;45.7;32.9;19.9;26.6;5.2;95.2;48.3;65.3;609;7.2
OTL;20230712;42.5;23.6;19.2;21.2;30.0;97.8;71.9;84.3;62;6.5
OTL;20230713;35.3;26.5;18.0;21.9;8.3;88.8;56.0;72.7;640;4.7
OTL;20230714;12.6;21.5;18.2;19.9;1.0;96.1;64.4;80.7;15;2.5
OTL;20230715;21.6;29.5;19.8;24.2;0.2;89.3;49.5;71.2;277;4.0
OTL;20230716;23.4;30.6;21.8;25.7;0.4;88.4;48.0;69.4;464;4.7
OTL;20230717;23.8;32.4;22.2;26.8;0.6;88.6;50.1;66.1;749;5.4
OTL;20230718;28.4;30.9;22.3;26.1;0.2;85.5;48.5;68.5;538;5.0
OTL;20230719;40.0;31.7;22.5;26.3;0.9;89.4;46.1;67.1;593;5.8
OTL;20230720;23.0;31.0;21.1;25.9;0.0;57.2;26.1;41.8;779;5.4
OTL;20230721;32.8;28.6;20.5;22.9;0.4;85.1;50.3;65.3;363;6.1
OTL;20230722;23.8;27.9;18.3;23.2;0.0;78.1;45.3;59.9;596;5.0
OTL;20230723;21.2;27.8;19.8;23.7;0.0;83.2;52.4;67.4;402;4.7
OTL;20230724;41.0;22.8;17.9;20.3;41.6;97.0;69.3;86.9;5;5.0
OTL;20230725;54.0;27.3;17.1;22.1;2.0;95.6;25.5;63.5;655;8.3
OTL;20230726;33.8;27.3;17.3;22.0;0.0;41.3;20.4;30.7;777;8.6
OTL;20230727;25.6;26.4;14.9;20.3;0.0;64.6;39.9;49.9;654;5.4
OTL;20230728;31.7;27.4;17.0;22.2;0.0;77.0;44.3;60.0;616;6.5
OTL;20230729;25.9;27.3;19.0;22.8;0.0;85.2;49.9;68.2;341;4.3
OTL;20230730;24.8;29.2;18.3;23.6;0.0;84.4;45.8;61.2;725;6.1
OTL;20230731;22.0;28.8;18.5;23.8;3.2;96.4;41.0;58.3;608;5.0
OTL;20230801;22.3;26.4;20.3;22.8;0.2;100.0;52.7;75.6;312;5.4
OTL;20230802;21.2;25.6;19.5;22.2;11.5;96.1;44.7;67.5;183;4.7
OTL;20230803;47.9;28.2;17.4;22.5;13.2;96.5;54.0;78.1;538;6.1
OTL;20230804;33.5;24.5;16.2;20.5;0.0;88.7;35.9;61.5;129;6.1
OTL;20230805;43.2;29.1;17.7;23.5;0.0;63.8;24.1;35.7;753;8.3
OTL;20230806;56.5;26.2;16.3;21.2;0.0;54.6;20.3;34.3;772;11.2
OTL;20230807;38.5;26.1;15.4;20.2;0.0;39.9;18.4;29.8;747;9.0
OTL;20230808;17.6;25.4;15.5;19.6;0.0;56.3;26.1;39.9;409;4.7
OTL;20230809;21.2;27.0;15.6;21.3;0.0;72.1;34.4;50.5;657;5.0
OTL;20230810;34.2;28.2;16.6;22.6;0.0;75.0;41.5;57.8;604;5.4
OTL;20230811;31.7;29.0;19.0;23.8;0.0;86.4;51.2;65.6;738;5.4
OTL;20230812;27.4;30.4;20.2;24.4;0.2;84.9;48.1;68.2;579;5.8
OTL;20230813;34.2;31.1;19.1;25.1;0.0;89.7;46.9;65.6;665;5.4
OTL;20230814;52.6;30.6;19.6;24.4;17.0;97.2;44.8;70.8;411;5.0
OTL;20230815;21.2;30.0;19.4;24.3;5.5;97.5;46.9;71.0;626;5.0
OTL;20230816;41.8;32.0;20.2;24.6;0.4;84.6;43.6;65.5;584;5.0
OTL;20230817;57.6;30.1;18.6;23.0;0.0;84.0;38.3;67.5;408;6.8
OTL;20230818;22.0;30.3;17.4;23.9;0.0;86.5;34.0;58.4;757;4.7
OTL;20230819;24.8;32.0;20.1;25.9;0.0;79.9;45.7;62.1;684;4.0
OTL;20230820;24.8;32.5;21.2;27.0;0.0;81.7;46.7;63.8;709;4.3
OTL;20230821;23.4;33.5;24.0;28.3;0.0;82.9;44.3;62.7;713;4.7
OTL;20230822;24.8;34.9;23.2;28.6;0.0;85.1;39.1;59.3;756;4.3
OTL;20230823;21.6;34.2;23.8;28.7;0.0;77.1;40.8;56.4;738;4.7
OTL;20230824;30.6;34.3;23.1;28.4;0.0;67.6;36.9;51.1;601;4.7
OTL;20230825;88.2;33.9;17.5;26.4;28.3;94.4;39.3;59.1;514;9.0
OTL;20230826;64.8;27.5;18.9;21.0;55.1;97.4;59.8;85.7;169;6.1
OTL;20230827;50.8;20.7;14.9;17.0;134.8;98.4;81.1;93.5;0;11.2
OTL;20230828;38.5;17.0;12.9;14.5;64.5;97.0;52.4;82.5;0;10.8
OTL;20230829;45.0;26.0;14.2;19.1;0.0;68.2;25.2;43.2;500;11.2
OTL;20230830;27.0;24.2;14.9;19.0;0.0;66.2;32.5;49.1;373;5.4
OTL;20230831;14.8;23.8;13.4;18.4;0.0;75.3;34.2;56.4;385;4.3
OTL;20230901;22.3;25.7;15.6;19.8;0.0;81.7;46.5;63.9;399;4.3
OTL;20230902;23.8;26.6;16.1;21.2;0.0;87.9;48.5;65.9;735;4.7
OTL;20230903;19.8;27.6;16.8;21.9;0.0;84.8;44.5;64.5;689;4.0
OTL;20230904;27.4;27.9;17.6;22.9;0.0;78.5;39.6;61.9;714;5.0
OTL;20230905;37.1;22.7;17.5;20.9;0.0;80.1;53.0;63.7;0;8.6
OTL;20230906;20.9;26.3;15.8;20.8;0.0;88.0;46.8;66.2;723;4.7
OTL;20230907;22.7;27.2;17.1;21.9;0.0;84.1;46.3;65.1;713;5.0
OTL;20230908;22.3;27.7;19.3;22.7;0.0;86.7;46.5;67.1;603;4.7
OTL;20230909;26.3;28.0;18.0;22.7;0.0;89.8;47.8;67.2;684;5.0
OTL;20230910;25.2;28.3;18.4;23.1;0.0;87.6;52.9;69.2;702;4.7
OTL;20230911;24.1;28.5;17.8;22.9;0.0;83.7;51.4;66.8;702;4.7
OTL;20230912;31.3;26.4;18.2;22.1;0.0;81.5;51.7;67.8;256;3.6
OTL;20230913;31.7;21.5;17.3;19.0;52.3;98.5;74.5;86.6;78;4.3
OTL;20230914;17.3;25.3;16.5;20.1;1.4;95.4;58.4;79.5;373;3.6
OTL;20230915;36.4;20.7;16.1;18.0;24.6;97.2;74.3;88.3;183;4.3
OTL;20230916;9.7;19.7;16.4;17.9;4.5;99.5;87.1;92.4;21;2.5
OTL;20230917;17.6;25.1;17.0;20.3;0.0;95.5;53.6;77.2;425;3.6
OTL;20230918;22.7;19.9;16.8;18.3;69.2;98.5;78.7;92.7;0;4.3
OTL;20230919;22.3;25.4;14.9;19.7;0.0;95.6;45.0;74.5;688;4.3
OTL;20230920;36.4;18.8;16.2;17.2;26.7;100.0;78.7;92.2;0;3.2
OTL;20230921;20.9;18.4;15.7;16.8;59.4;100.0;80.5;94.8;6;3.6
OTL;20230922;48.6;19.7;12.3;16.5;45.6;97.3;68.8;84.9;27;11.9
OTL;20230923;40.0;21.8;11.6;15.6;15.5;96.4;31.8;60.3;351;10.1
OTL;20230924;22.0;22.2;12.2;16.2;0.0;74.0;25.9;49.7;668;5.8
OTL;20230925;20.5;22.1;10.3;15.8;0.1;86.0;36.6;61.9;662;4.3
OTL;20230926;20.9;23.0;12.2;17.2;0.0;83.1;43.4;65.9;650;4.0
OTL;20230927;19.1;24.4;13.8;18.7;0.0;85.1;44.3;68.0;642;4.0
OTL;20230928;18.4;24.4;15.8;19.3;0.0;87.3;48.1;70.4;466;3.6
OTL;20230929;24.1;24.5;15.1;19.3;0.0;88.8;50.4;72.1;621;3.6
OTL;20230930;22.7;25.4;15.0;19.7;0.0;92.3;52.2;74.2;597;4.0
OTL;20231001;22.0;24.7;15.8;19.7;0.0;90.2;53.6;73.4;626;4.0
OTL;20231002;20.5;24.9;15.3;19.7;0.0;88.8;56.1;73.3;615;4.0
OTL;20231003;23.8;24.6;15.5;19.7;0.0;91.1;55.0;74.5;540;4.0
OTL;20231004;28.1;24.8;16.5;20.0;0.0;86.7;42.1;69.2;480;4.7
OTL;20231005;28.4;22.9;16.2;19.4;0.0;88.3;60.2;75.5;441;4.7
OTL;20231006;17.3;21.5;13.8;17.6;0.0;87.6;55.7;74.0;524;3.6
OTL;20231007;15.5;23.3;13.4;18.1;0.0;89.0;46.3;67.6;602;3.6
OTL;20231008;11.5;26.6;15.9;20.7;0.0;68.4;37.1;53.2;575;2.5
OTL;20231009;11.9;25.9;16.4;20.7;0.0;69.0;35.7;49.5;586;2.5
OTL;20231010;11.2;25.5;16.7;20.4;0.0;63.9;31.6;47.8;514;2.5
OTL;20231011;23.4;23.7;14.6;18.4;0.0;82.3;48.0;67.5;585;3.6
OTL;20231012;20.9;23.2;14.1;18.0;0.0;89.6;52.6;74.3;476;3.6
OTL;20231013;17.6;23.0;15.8;18.5;0.0;87.0;56.1;70.4;205;3.2
OTL;20231014;20.5;21.2;15.5;18.0;0.0;91.9;65.1;77.5;152;4.0
OTL;20231015;42.8;23.0;12.7;17.3;0.0;80.8;16.8;37.3;482;9.0
OTL;20231016;19.8;15.5;10.2;12.2;0.0;75.7;36.3;52.4;54;4.0
OTL;20231017;18.7;16.4;10.1;12.5;0.0;79.8;51.8;67.6;388;4.3
OTL;20231018;9.0;12.9;9.7;11.2;0.2;97.0;70.1;80.8;0;2.2
OTL;20231019;10.1;12.2;10.0;11.2;22.7;100.0;90.9;96.7;0;2.2
OTL;20231020;81.7;20.0;11.6;14.9;90.1;100.0;61.9;87.7;0;11.9
OTL;20231021;50.0;15.9;11.2;13.6;32.5;99.3;71.1;91.3;0;6.1
OTL;20231022;13.7;18.3;9.9;13.2;0.0;94.9;57.8;81.5;404;3.6
OTL;20231023;12.6;13.6;11.6;12.4;3.4;98.3;84.9;93.4;0;2.2
OTL;20231024;11.9;13.0;11.4;12.1;22.8;100.0;91.8;96.6;0;2.5
OTL;20231025;17.3;16.2;9.3;12.5;0.1;98.3;68.3;86.9;162;3.2
OTL;20231026;11.2;15.0;11.0;12.6;10.4;99.8;68.1;89.5;25;2.5
OTL;20231027;34.2;20.7;10.8;14.1;4.4;97.8;37.7;74.1;455;4.7
OTL;20231028;18.0;16.6;8.7;12.2;0.0;85.8;51.5;67.8;494;4.3
OTL;20231029;19.4;13.4;9.8;11.5;10.8;100.0;74.8;93.8;0;3.6
OTL;20231030;47.2;15.6;12.3;13.3;60.6;100.0;81.6;94.2;0;6.8
OTL;20231031;43.9;15.5;8.8;11.8;11.2;97.3;57.7;75.6;223;8.3
OTL;20231101;12.6;11.4;6.6;9.2;4.0;98.7;65.3;84.2;55;2.9
OTL;20231102;49.3;10.6;7.3;9.1;36.2;99.2;74.4;92.2;0;5.4
OTL;20231103;21.6;14.6;6.5;9.7;0.9;96.0;35.9;63.9;199;6.1
OTL;20231104;14.0;8.5;4.1;6.2;14.7;100.0;54.3;80.9;60;2.9
OTL;20231105;15.8;13.3;4.7;8.4;0.1;96.7;57.7;79.3;312;4.7
OTL;20231106;22.7;14.8;6.3;9.9;0.1;93.6;44.6;68.8;466;4.0
OTL;20231107;21.2;13.0;6.1;8.7;0.1;94.3;69.3;82.5;132;3.2
OTL;20231108;15.8;13.1;5.0;8.0;0.0;84.8;34.2;62.6;479;3.6
OTL;20231109;12.2;7.0;4.5;5.7;8.8;99.4;59.8;83.6;0;2.5
OTL;20231110;14.0;11.5;4.3;7.0;0.0;100.0;66.2;82.9;161;3.6
OTL;20231111;25.2;14.3;4.3;8.3;0.0;85.6;33.5;54.1;403;5.4
OTL;20231112;15.1;9.5;5.2;6.8;0.0;78.5;46.0;62.1;45;4.0
OTL;20231113;21.2;12.5;4.7;8.3;0.0;83.9;56.2;72.5;383;3.6
OTL;20231114;31.3;15.0;6.5;10.2;0.5;92.5;57.2;79.7;272;4.7
OTL;20231115;37.8;18.8;7.7;12.5;0.1;95.9;21.6;52.9;408;6.5
OTL;20231116;20.5;12.6;6.5;9.2;0.0;66.1;34.5;50.2;159;4.0
OTL;20231117;59.0;14.8;6.3;10.2;0.0;61.3;27.0;45.8;444;10.4
OTL;20231118;21.2;13.7;5.9;9.1;0.0;60.5;27.0;40.7;423;4.3
OTL;20231119;10.4;13.3;5.3;8.1;0.0;65.6;42.6;54.5;350;2.2
OTL;20231120;14.8;11.8;4.9;7.6;0.0;82.3;53.4;69.4;372;2.5
OTL;20231121;24.5;16.8;3.9;9.2;0.0;90.5;22.6;58.6;447;4.0
OTL;20231122;31.0;18.4;7.4;12.2;0.0;56.1;18.8;30.4;444;7.2
OTL;20231123;11.5;11.9;4.6;7.6;0.0;53.7;32.8;41.6;439;2.5
OTL;20231124;64.1;20.9;4.6;10.8;0.0;59.1;9.6;38.8;439;7.6
OTL;20231125;59.0;10.5;4.5;6.7;0.0;44.9;16.1;31.5;431;9.7
OTL;20231126;34.9;12.6;3.7;7.3;0.0;40.2;20.1;31.1;422;7.6
OTL;20231127;16.2;8.2;1.7;4.6;0.0;59.4;33.6;46.5;226;3.6
OTL;20231128;52.6;13.8;2.5;7.1;0.0;70.0;18.7;43.9;412;7.9
OTL;20231129;27.0;9.8;2.6;5.4;0.0;54.8;21.2;33.0;420;5.4
OTL;20231130;17.6;4.4;2.6;3.5;0.0;82.3;44.6;66.8;0;2.9
OTL;20231201;24.8;6.5;4.1;5.2;39.4;99.3;70.3;91.4;0;3.2
OTL;20231202;42.5;10.9;3.3;6.8;16.9;97.6;18.8;52.5;122;11.2
OTL;20231203;31.0;7.4;0.0;3.4;0.0;58.9;26.8;40.4;422;6.5

stn;time;fu3010d1;tre200dx;tre200dn;tre200d0;rka150d0;ure200dx;ure200dn;ure200d0;sre000d0;fu3010d0
LUZ;20230601;27.4;26.3;12.1;19.3;0.1;83.7;36.6;59.0;774;5.8
LUZ;20230602;31.7;26.5;12.9;20.6;0.0;88.5;30.0;55.0;814;7.6
LUZ;20230603;35.3;25.7;13.5;19.2;0.0;82.8;38.7;58.8;623;7.2
LUZ;20230604;32.0;25.1;12.0;18.4;0.0;87.3;35.2;63.9;445;5.8
LUZ;20230605;33.8;25.2;11.7;18.7;0.0;87.6;31.5;58.7;721;6.8
LUZ;20230606;32.0;25.6;11.9;19.1;0.0;85.6;32.1;55.4;752;7.6
LUZ;20230607;22.3;26.4;12.4;19.5;0.0;76.4;26.0;51.7;719;5.4
LUZ;20230608;35.3;26.8;12.6;18.4;1.5;92.6;35.2;63.7;513;5.8
LUZ;20230609;28.1;27.8;11.8;20.6;0.0;92.9;30.0;58.7;739;6.1
LUZ;20230610;27.4;26.8;16.6;21.5;0.0;84.4;33.2;58.9;497;5.8
LUZ;20230611;28.8;27.0;14.8;21.3;0.0;84.3;38.8;58.1;685;7.6
LUZ;20230612;32.8;27.8;14.4;21.3;0.0;75.2;31.4;49.4;836;7.9
LUZ;20230613;31.0;26.3;14.7;20.3;0.0;62.0;26.7;43.6;779;9.0
LUZ;20230614;31.0;27.5;12.5;20.0;0.0;60.3;16.5;37.4;862;7.9
LUZ;20230615;28.1;26.6;13.0;19.9;0.0;76.9;26.6;48.1;603;6.1
LUZ;20230616;24.5;26.6;14.5;20.4;0.0;83.1;22.2;50.3;467;5.8
LUZ;20230617;31.0;28.6;13.7;21.3;0.0;76.0;24.6;45.2;784;5.8
LUZ;20230618;40.3;30.9;14.4;22.2;0.0;72.7;26.3;51.2;612;5.8
LUZ;20230619;55.1;28.8;17.0;21.9;10.2;94.3;44.9;69.6;534;7.9
LUZ;20230620;33.5;29.5;18.1;23.3;3.7;94.5;51.2;73.7;625;6.5
LUZ;20230621;41.4;27.6;18.8;23.2;0.0;88.7;50.3;68.8;364;5.4
LUZ;20230622;76.0;28.1;16.9;21.1;12.5;94.7;44.4;75.9;194;7.6
LUZ;20230623;25.9;24.7;15.6;19.6;4.2;94.7;39.4;68.1;398;6.1
LUZ;20230624;38.2;27.0;13.3;20.8;0.0;85.6;33.5;55.7;874;10.8
LUZ;20230625;23.8;29.2;14.6;22.2;0.0;80.4;41.5;59.4;885;5.8
LUZ;20230626;36.7;30.8;17.0;24.0;0.0;87.3;33.0;57.7;539;6.1
LUZ;20230627;22.0;24.6;17.0;20.9;0.0;60.6;35.5;50.0;431;6.8
LUZ;20230628;18.7;25.1;13.4;19.6;0.0;74.4;35.4;54.3;465;4.7
LUZ;20230629;50.0;28.0;14.2;20.4;2.0;92.2;40.0;68.6;448;7.6
LUZ;20230630;35.6;20.0;15.2;17.2;7.5;94.2;63.3;87.1;2;4.7
LUZ;20230701;31.7;23.4;15.2;18.3;0.4;92.0;44.3;74.3;211;6.5
LUZ;20230702;22.3;23.1;16.4;19.1;0.3;88.9;63.9;75.0;58;5.0
LUZ;20230703;27.0;24.6;16.7;20.5;0.0;79.1;44.7;57.3;119;5.8
LUZ;20230704;22.0;25.9;16.7;21.0;0.4;88.8;40.3;63.3;350;5.0
LUZ;20230705;47.9;21.7;16.2;18.6;2.6;90.3;47.0;71.3;240;8.6
LUZ;20230706;34.6;25.0;13.8;19.1;0.9;91.9;41.2;67.8;622;7.6
LUZ;20230707;31.0;30.9;13.7;22.7;0.0;87.5;24.2;54.4;768;5.0
LUZ;20230708;25.2;30.3;19.2;23.8;0.1;75.3;34.7;55.4;433;5.8
LUZ;20230709;21.2;34.3;17.5;25.6;0.0;80.6;21.1;51.0;670;4.7
LUZ;20230710;22.3;32.0;19.6;25.4;0.0;87.7;42.9;59.9;547;5.8
LUZ;20230711;119.9;35.5;19.0;26.4;8.6;90.0;31.0;61.9;770;9.0
LUZ;20230712;61.2;23.8;17.1;20.2;43.9;95.1;66.2;87.7;110;6.8
LUZ;20230713;25.6;23.0;15.4;18.7;15.0;94.8;61.3;81.8;197;6.1
LUZ;20230714;24.1;27.9;13.6;21.2;0.0;90.3;43.7;67.7;860;5.0
LUZ;20230715;51.8;33.2;17.1;25.1;5.3;93.2;24.1;61.5;651;7.6
LUZ;20230716;37.1;23.8;16.7;20.1;2.6;94.2;61.8;79.0;90;5.0
LUZ;20230717;22.3;26.2;18.0;21.8;0.2;90.2;52.1;68.0;239;5.4
LUZ;20230718;51.8;26.5;16.4;21.9;2.6;88.6;55.8;73.6;555;5.4
LUZ;20230719;33.5;29.3;19.9;24.3;0.0;90.7;38.1;62.1;388;7.2
LUZ;20230720;26.6;26.2;17.0;21.8;0.0;79.9;42.8;57.2;525;6.5
LUZ;20230721;29.5;23.1;15.5;18.2;8.3;93.9;52.1;79.8;126;5.0
LUZ;20230722;22.3;24.7;14.8;19.2;0.0;93.9;46.1;70.2;401;5.8
LUZ;20230723;33.8;29.9;13.5;21.6;0.0;82.0;32.1;57.9;719;7.2
LUZ;20230724;85.0;25.3;16.8;20.1;6.8;93.7;62.5;81.1;142;6.5
LUZ;20230725;55.4;22.3;12.7;17.1;35.0;94.7;47.7;79.6;238;10.4
LUZ;20230726;38.2;17.0;11.5;13.6;4.4;93.4;63.7;84.3;70;6.1
LUZ;20230727;20.2;24.2;10.3;17.4;0.0;90.9;36.7;66.2;411;5.8
LUZ;20230728;40.3;28.3;15.2;20.6;0.0;88.9;39.3;70.1;347;6.5
LUZ;20230729;36.4;25.9;16.7;19.8;6.9;94.6;57.4;82.7;299;5.8
LUZ;20230730;38.2;25.4;15.7;19.8;3.1;95.1;39.7;71.4;352;7.2
LUZ;20230731;23.4;24.3;13.6;19.4;0.0;88.4;44.5;65.6;612;5.0
LUZ;20230801;47.5;22.9;14.3;18.0;10.2;93.6;43.1;81.0;30;7.2
LUZ;20230802;59.0;27.5;14.0;20.6;5.5;94.3;39.8;72.2;431;7.6
LUZ;20230803;74.5;24.8;15.5;20.5;0.0;94.3;34.2;52.5;386;16.2
LUZ;20230804;39.6;19.6;13.9;16.3;9.1;94.1;67.7;79.3;121;7.2
LUZ;20230805;35.3;19.8;13.6;16.3;1.0;92.7;54.4;77.4;175;6.5
LUZ;20230806;67.3;19.1;11.5;14.9;4.6;91.4;52.5;67.3;227;16.6
LUZ;20230807;46.8;18.9;9.6;13.4;2.2;91.3;44.6;70.4;159;7.9
LUZ;20230808;20.2;21.4;9.0;15.6;0.0;91.7;43.8;67.6;345;4.3
LUZ;20230809;15.8;22.4;14.0;18.1;0.0;87.6;48.9;70.8;32;4.3
LUZ;20230810;20.2;27.2;13.5;20.3;0.0;92.7;45.1;69.7;734;4.7
LUZ;20230811;22.0;29.7;15.5;22.6;0.0;91.9;45.8;69.6;791;4.7
LUZ;20230812;40.3;28.9;18.6;22.5;0.4;91.0;46.6;74.1;359;5.8
LUZ;20230813;69.8;29.7;17.0;22.1;5.3;94.2;47.8;79.4;597;5.0
LUZ;20230814;32.8;30.4;19.1;24.6;0.0;94.4;45.0;69.3;620;6.5
LUZ;20230815;22.3;30.2;19.0;24.1;0.0;88.2;39.3;66.3;506;4.7
LUZ;20230816;32.8;31.0;17.5;23.8;0.0;91.3;39.5;66.9;734;6.1
LUZ;20230817;50.4;25.1;16.7;21.0;2.5;92.9;52.8;73.6;213;7.6
LUZ;20230818;15.8;31.1;15.0;22.6;0.0;91.9;27.5;64.3;755;4.0
LUZ;20230819;23.0;33.1;17.1;24.7;0.0;85.4;25.5;58.9;673;4.0
LUZ;20230820;19.4;32.3;17.8;25.2;0.0;86.6;39.9;64.5;704;4.3
LUZ;20230821;21.6;32.6;19.3;26.0;0.0;89.8;41.6;65.6;744;4.7
LUZ;20230822;20.5;33.3;19.6;26.4;0.0;87.6;43.1;65.4;739;4.7
LUZ;20230823;26.3;33.2;20.5;26.3;0.0;89.0;41.2;65.0;735;5.4
