region,date,weighted_avg_daily_temp,weighted_avg_daily_hum,weighted_max_daily_temp,weighted_min_daily_temp,weighted_max_daily_hum,weighted_min_daily_hum
Region_3,2023-01-01,9.314285714285715,77.91428571428571,13.9,5.185714285714285,93.78571428571429,56.15714285714286
Region_3,2023-01-08,8.157142857142857,85.28571428571429,11.442857142857141,4.357142857142857,96.41428571428571,70.2
Region_3,2023-01-15,7.6,70.98571428571428,11.285714285714286,4.2,88.51428571428572,54.457142857142856
Region_3,2023-01-22,0.05714285714285713,83.27142857142857,2.442857142857143,-2.4285714285714284,93.31428571428572,66.75714285714285
Region_3,2023-01-29,0.8428571428571427,82.39999999999999,2.157142857142857,-0.7857142857142857,92.48571428571428,70.44285714285715
Region_3,2023-02-05,4.4714285714285715,77.8,6.8428571428571425,1.042857142857143,89.52857142857144,65.60000000000001
Region_3,2023-02-12,0.7142857142857143,73.39999999999999,6.128571428571428,-3.5714285714285716,90.84285714285714,48.385714285714286
Region_3,2023-02-19,7.242857142857143,74.2,12.085714285714285,3.1142857142857143,93.82857142857142,52.65714285714286
Region_3,2023-02-26,6.942857142857143,73.45714285714287,11.785714285714286,3.014285714285714,92.32857142857142,50.542857142857144
Region_3,2023-03-05,1.7857142857142858,70.05714285714286,5.428571428571429,-1.1142857142857143,84.61428571428571,54.98571428571428
Region_3,2023-03-12,7.028571428571429,68.37142857142858,10.942857142857141,2.6571428571428575,89.31428571428572,49.628571428571426
Region_3,2023-03-19,9.6,63.5,15.62857142857143,3.8857142857142857,88.22857142857143,38.55714285714286
Region_3,2023-03-26,11.299999999999999,67.04285714285713,16.6,6.3,88.34285714285714,43.05714285714286
Region_3,2023-04-02,10.242857142857144,64.44285714285715,14.714285714285714,6.042857142857143,87.68571428571428,41.68571428571429
Region_3,2023-04-09,6.571428571428571,63.1,11.385714285714286,1.5285714285714285,87.38571428571429,40.15714285714286
Region_3,2023-04-16,9.428571428571429,70.7,13.542857142857143,5.514285714285714,89.75714285714285,50.4
Region_3,2023-04-23,10.057142857142859,77.58571428571429,15.214285714285714,5.714285714285714,94.15714285714286,55.714285714285715
Region_3,2023-04-30,12.242857142857144,75.77142857142857,17.04285714285714,8.042857142857143,95.42857142857143,52.471428571428575
Region_3,2023-05-07,15.200000000000001,73.2,21.314285714285713,10.014285714285714,94.48571428571428,44.81428571428571
Region_3,2023-05-14,13.5,81.27142857142857,17.914285714285715,10.585714285714285,94.65714285714286,57.614285714285714
Region_3,2023-05-21,13.257142857142856,72.41428571428573,17.485714285714288,8.942857142857143,90.12857142857142,54.114285714285714
Region_3,2023-05-28,17.285714285714285,65.81428571428572,23.157142857142855,11.5,87.61428571428571,45.74285714285714
Region_3,2023-06-04,19.05,53.15,26.45,10.65,82.2,31.8
Region_4,2013-01-06,3.8333333333333335,86.8,6.216666666666666,0.7666666666666666,96.91666666666667,71.18333333333332
Region_4,2013-01-13,1.542857142857143,89.31428571428572,3.3000000000000003,-0.2,96.71428571428571,79.65714285714286
Region_4,2013-01-20,-2.1999999999999997,82.42857142857143,-0.5571428571428572,-4.2,91.82857142857142,72.75714285714285
Region_4,2013-01-27,-1.042857142857143,80.60000000000001,1.5285714285714285,-3.6714285714285713,92.89999999999999,64.37142857142858
Region_4,2013-02-03,4.171428571428572,83.02857142857144,7.971428571428571,0.6857142857142857,95.92857142857143,60.542857142857144
Region_4,2013-02-10,-0.5142857142857143,81.35714285714286,2.1714285714285713,-3.4285714285714284,94.48571428571428,60.57142857142857
Region_4,2013-02-17,-0.9000000000000001,83.3,1.0999999999999999,-3.5,93.88571428571429,70.4
Region_4,2013-02-24,-1.6142857142857143,73.78571428571429,0.6142857142857142,-3.7857142857142856,85.71428571428571,58.728571428571435
Region_4,2013-03-03,-0.48571428571428565,78.37142857142858,2.0428571428571427,-3.342857142857143,89.18571428571428,65.55714285714285
Region_4,2013-03-10,5.614285714285714,74.47142857142856,11.37142857142857,0.6428571428571429,91.65714285714286,50.6
Region_4,2013-03-17,2.085714285714286,74.21428571428571,5.8999999999999995,-1.3428571428571427,89.54285714285713,51.82857142857143
Region_4,2013-03-24,5.057142857142857,70.77142857142857,8.642857142857142,1.8571428571428572,86.07142857142857,53.75714285714286
Region_4,2013-03-31,1.4000000000000001,87.35714285714286,3.5428571428571423,-0.4857142857142857,94.3,77.87142857142858
Region_4,2013-04-07,3.957142857142857,73.88571428571429,6.528571428571429,1.9142857142857144,86.38571428571429,62.57142857142857
Region_4,2013-04-14,9.528571428571428,70.38571428571429,15.171428571428573,4.885714285714286,89.25714285714285,44.9
Region_4,2013-04-21,12.214285714285714,71.45714285714286,17.67142857142857,6.585714285714286,89.32857142857142,54.17142857142857
Region_4,2013-04-28,12.014285714285714,73.55714285714285,17.571428571428573,6.485714285714286,92.2,52.15714285714286
Region_4,2013-05-05,12.657142857142857,80.84285714285714,16.614285714285714,9.742857142857144,93.84285714285714,62.9
Region_4,2013-05-12,13.142857142857142,78.91428571428571,16.985714285714288,9.385714285714286,94.72857142857143,55.785714285714285
Region_4,2013-05-19,13.242857142857144,70.2,18.314285714285713,8.885714285714284,91.47142857142856,46.857142857142854
Region_4,2013-05-26,8.442857142857141,81.54285714285713,11.885714285714286,6.128571428571428,94.78571428571429,59.42857142857143
Region_4,2013-06-02,10.771428571428572,82.08571428571429,14.442857142857141,7.871428571428572,95.85714285714286,63.728571428571435
