valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,prct,inc14d,dataComplete
cases,2016-W18,iso_week,GR,canton,all,agegroup_ili_ari,all,all,1,197550,0.51,9.1,0.51,TRUE
cases,2016-W18,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,0,0,TRUE
cases,2016-W18,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,0,0,TRUE
cases,2016-W18,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,0,0,TRUE
cases,2016-W18,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,0,2.35,TRUE
cases,2016-W18,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,0,0,TRUE
cases,2016-W18,iso_week,SG,canton,all,agegroup_ili_ari,all,all,3,502552,0.6,27.3,0.8,TRUE
cases,2016-W18,iso_week,SH,canton,all,agegroup_ili_ari,all,all,1,80769,1.24,9.1,1.24,TRUE
cases,2016-W18,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,0,0.37,TRUE
cases,2016-W18,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,0,0,TRUE
cases,2016-W18,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,0,0,TRUE
cases,2016-W18,iso_week,TI,canton,all,agegroup_ili_ari,all,all,1,354375,0.28,9.1,0.56,TRUE
cases,2016-W18,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W18,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,0,0,TRUE
cases,2016-W18,iso_week,VD,canton,all,agegroup_ili_ari,all,all,1,784822,0.13,9.1,0.64,TRUE
cases,2016-W18,iso_week,VS,canton,all,agegroup_ili_ari,all,all,0,339176,0,0,0.29,TRUE
cases,2016-W18,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,123948,0,0,0,TRUE
cases,2016-W18,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,0,1487969,0,0,0.34,TRUE
cases,2016-W19,iso_week,AG,canton,all,agegroup_ili_ari,all,all,0,663462,0,0,0,TRUE
cases,2016-W19,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,16003,0,0,0,TRUE
cases,2016-W19,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,54954,0,0,0,TRUE
cases,2016-W19,iso_week,BE,canton,all,agegroup_ili_ari,all,all,2,1026513,0.19,33.3,0.39,TRUE
cases,2016-W19,iso_week,BL,canton,all,agegroup_ili_ari,all,all,0,285624,0,0,0.35,TRUE
cases,2016-W19,iso_week,BS,canton,all,agegroup_ili_ari,all,all,0,193070,0,0,0.52,TRUE
cases,2016-W19,iso_week,CH,country,all,agegroup_ili_ari,all,all,6,8419550,0.07,100,0.2,TRUE
cases,2016-W19,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,6,8457360,0.07,100,0.21,TRUE
cases,2016-W19,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,37810,0,0,2.64,TRUE
cases,2016-W19,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,311914,0,0,0,TRUE
cases,2016-W19,iso_week,GE,canton,all,agegroup_ili_ari,all,all,0,489524,0,0,0,TRUE
cases,2016-W19,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,40147,0,0,0,TRUE
cases,2016-W19,iso_week,GR,canton,all,agegroup_ili_ari,all,all,0,197550,0,0,0.51,TRUE
cases,2016-W19,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,0,0,TRUE
cases,2016-W19,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,0,0,TRUE
cases,2016-W19,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,0,0,TRUE
cases,2016-W19,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,0,0,TRUE
cases,2016-W19,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,0,0,TRUE
cases,2016-W19,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,502552,0,0,0.6,TRUE
cases,2016-W19,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,80769,0,0,1.24,TRUE
cases,2016-W19,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,0,0,TRUE
cases,2016-W19,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,0,0,TRUE
cases,2016-W19,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,0,0,TRUE
cases,2016-W19,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,354375,0,0,0.28,TRUE
cases,2016-W19,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W19,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,0,0,TRUE
cases,2016-W19,iso_week,VD,canton,all,agegroup_ili_ari,all,all,2,784822,0.25,33.3,0.38,TRUE
cases,2016-W19,iso_week,VS,canton,all,agegroup_ili_ari,all,all,0,339176,0,0,0,TRUE
cases,2016-W19,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,123948,0,0,0,TRUE
cases,2016-W19,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,2,1487969,0.13,33.3,0.13,TRUE
cases,2016-W20,iso_week,AG,canton,all,agegroup_ili_ari,all,all,0,663462,0,0,0,TRUE
cases,2016-W20,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,16003,0,0,0,TRUE
cases,2016-W20,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,54954,0,0,0,TRUE
cases,2016-W20,iso_week,BE,canton,all,agegroup_ili_ari,all,all,1,1026513,0.1,33.3,0.29,TRUE
cases,2016-W20,iso_week,BL,canton,all,agegroup_ili_ari,all,all,1,285624,0.35,33.3,0.35,TRUE
cases,2016-W20,iso_week,BS,canton,all,agegroup_ili_ari,all,all,0,193070,0,0,0,TRUE
cases,2016-W20,iso_week,CH,country,all,agegroup_ili_ari,all,all,3,8419550,0.04,100,0.11,TRUE
cases,2016-W20,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,3,8457360,0.04,100,0.11,TRUE
cases,2016-W20,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,37810,0,0,0,TRUE
cases,2016-W20,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,311914,0,0,0,TRUE
cases,2016-W20,iso_week,GE,canton,all,agegroup_ili_ari,all,all,0,489524,0,0,0,TRUE
cases,2016-W20,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,40147,0,0,0,TRUE
cases,2016-W20,iso_week,GR,canton,all,agegroup_ili_ari,all,all,1,197550,0.51,33.3,0.51,TRUE
cases,2016-W20,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,0,0,TRUE
cases,2016-W20,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,0,0,TRUE
cases,2016-W20,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,0,0,TRUE
cases,2016-W20,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,0,0,TRUE
cases,2016-W20,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,0,0,TRUE
cases,2016-W20,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,502552,0,0,0,TRUE
cases,2016-W20,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,80769,0,0,0,TRUE
cases,2016-W20,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,0,0,TRUE
cases,2016-W20,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,0,0,TRUE
cases,2016-W20,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,0,0,TRUE
cases,2016-W20,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,354375,0,0,0,TRUE
cases,2016-W20,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W20,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,0,0,TRUE
cases,2016-W20,iso_week,VD,canton,all,agegroup_ili_ari,all,all,0,784822,0,0,0.25,TRUE
cases,2016-W20,iso_week,VS,canton,all,agegroup_ili_ari,all,all,0,339176,0,0,0,TRUE
cases,2016-W20,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,123948,0,0,0,TRUE
cases,2016-W20,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,0,1487969,0,0,0.13,TRUE
cases,2016-W21,iso_week,AG,canton,all,agegroup_ili_ari,all,all,0,663462,0,0,0,TRUE
cases,2016-W21,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,16003,0,0,0,TRUE
cases,2016-W21,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,54954,0,0,0,TRUE
cases,2016-W21,iso_week,BE,canton,all,agegroup_ili_ari,all,all,0,1026513,0,0,0.1,TRUE
cases,2016-W21,iso_week,BL,canton,all,agegroup_ili_ari,all,all,0,285624,0,0,0.35,TRUE
cases,2016-W21,iso_week,BS,canton,all,agegroup_ili_ari,all,all,0,193070,0,0,0,TRUE
cases,2016-W21,iso_week,CH,country,all,agegroup_ili_ari,all,all,4,8419550,0.05,100,0.08,TRUE
cases,2016-W21,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,4,8457360,0.05,100,0.08,TRUE
cases,2016-W21,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,37810,0,0,0,TRUE
cases,2016-W21,iso_week,FR,canton,all,agegroup_ili_ari,all,all,1,311914,0.32,25,0.32,TRUE
cases,2016-W21,iso_week,GE,canton,all,agegroup_ili_ari,all,all,1,489524,0.2,25,0.2,TRUE
cases,2016-W21,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,40147,0,0,0,TRUE
cases,2016-W21,iso_week,GR,canton,all,agegroup_ili_ari,all,all,1,197550,0.51,25,1.01,TRUE
cases,2016-W21,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,0,0,TRUE
cases,2016-W21,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,0,0,TRUE
cases,2016-W21,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,0,0,TRUE
cases,2016-W21,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,0,0,TRUE
cases,2016-W21,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,0,0,TRUE
cases,2016-W21,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,502552,0,0,0,TRUE
cases,2016-W21,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,80769,0,0,0,TRUE
cases,2016-W21,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,0,0,TRUE
cases,2016-W21,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,0,0,TRUE
cases,2016-W21,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,0,0,TRUE
cases,2016-W21,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,354375,0,0,0,TRUE
cases,2016-W21,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W21,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,0,0,TRUE
cases,2016-W21,iso_week,VD,canton,all,agegroup_ili_ari,all,all,1,784822,0.13,25,0.13,TRUE
cases,2016-W21,iso_week,VS,canton,all,agegroup_ili_ari,all,all,0,339176,0,0,0,TRUE
cases,2016-W21,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,123948,0,0,0,TRUE
cases,2016-W21,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,0,1487969,0,0,0,TRUE
cases,2016-W22,iso_week,AG,canton,all,agegroup_ili_ari,all,all,0,663462,0,0,0,TRUE
cases,2016-W22,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,16003,0,0,0,TRUE
cases,2016-W22,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,54954,0,0,0,TRUE
cases,2016-W22,iso_week,BE,canton,all,agegroup_ili_ari,all,all,0,1026513,0,0,0,TRUE
cases,2016-W22,iso_week,BL,canton,all,agegroup_ili_ari,all,all,0,285624,0,0,0,TRUE
cases,2016-W22,iso_week,BS,canton,all,agegroup_ili_ari,all,all,1,193070,0.52,20,0.52,TRUE
cases,2016-W22,iso_week,CH,country,all,agegroup_ili_ari,all,all,5,8419550,0.06,100,0.11,TRUE
cases,2016-W22,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,5,8457360,0.06,100,0.11,TRUE
cases,2016-W22,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,37810,0,0,0,TRUE
cases,2016-W22,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,311914,0,0,0.32,TRUE
cases,2016-W22,iso_week,GE,canton,all,agegroup_ili_ari,all,all,0,489524,0,0,0.2,TRUE
cases,2016-W22,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,40147,0,0,0,TRUE
cases,2016-W22,iso_week,GR,canton,all,agegroup_ili_ari,all,all,0,197550,0,0,0.51,TRUE
cases,2016-W22,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,0,0,TRUE
cases,2016-W22,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,0,0,TRUE
cases,2016-W22,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,0,0,TRUE
cases,2016-W22,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,0,0,TRUE
cases,2016-W22,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,0,0,TRUE
cases,2016-W22,iso_week,SG,canton,all,agegroup_ili_ari,all,all,1,502552,0.2,20,0.2,TRUE
cases,2016-W22,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,80769,0,0,0,TRUE
cases,2016-W22,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,0,0,TRUE
cases,2016-W22,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,0,0,TRUE
cases,2016-W22,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,0,0,TRUE
cases,2016-W22,iso_week,TI,canton,all,agegroup_ili_ari,all,all,1,354375,0.28,20,0.28,TRUE
cases,2016-W22,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W22,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,0,0,TRUE
cases,2016-W22,iso_week,VD,canton,all,agegroup_ili_ari,all,all,1,784822,0.13,20,0.25,TRUE
cases,2016-W22,iso_week,VS,canton,all,agegroup_ili_ari,all,all,0,339176,0,0,0,TRUE
cases,2016-W22,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,123948,0,0,0,TRUE
cases,2016-W22,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,1,1487969,0.07,20,0.07,TRUE
cases,2016-W23,iso_week,AG,canton,all,agegroup_ili_ari,all,all,0,663462,0,0,0,TRUE
cases,2016-W23,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,16003,0,0,0,TRUE
cases,2016-W23,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,54954,0,0,0,TRUE
cases,2016-W23,iso_week,BE,canton,all,agegroup_ili_ari,all,all,2,1026513,0.19,50,0.19,TRUE
cases,2016-W23,iso_week,BL,canton,all,agegroup_ili_ari,all,all,0,285624,0,0,0,TRUE
cases,2016-W23,iso_week,BS,canton,all,agegroup_ili_ari,all,all,0,193070,0,0,0.52,TRUE
cases,2016-W23,iso_week,CH,country,all,agegroup_ili_ari,all,all,4,8419550,0.05,100,0.11,TRUE
cases,2016-W23,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,4,8457360,0.05,100,0.11,TRUE
cases,2016-W23,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,37810,0,0,0,TRUE
cases,2016-W23,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,311914,0,0,0,TRUE
cases,2016-W23,iso_week,GE,canton,all,agegroup_ili_ari,all,all,0,489524,0,0,0,TRUE
cases,2016-W23,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,40147,0,0,0,TRUE
cases,2016-W23,iso_week,GR,canton,all,agegroup_ili_ari,all,all,0,197550,0,0,0,TRUE
cases,2016-W23,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,0,0,TRUE
cases,2016-W23,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,0,0,TRUE
cases,2016-W23,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,0,0,TRUE
cases,2016-W23,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,0,0,TRUE
cases,2016-W23,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,0,0,TRUE
cases,2016-W23,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,502552,0,0,0.2,TRUE
cases,2016-W23,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,80769,0,0,0,TRUE
cases,2016-W23,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,0,0,TRUE
cases,2016-W23,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,0,0,TRUE
cases,2016-W23,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,0,0,TRUE
cases,2016-W23,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,354375,0,0,0.28,TRUE
cases,2016-W23,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W23,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,0,0,TRUE
cases,2016-W23,iso_week,VD,canton,all,agegroup_ili_ari,all,all,0,784822,0,0,0.13,TRUE
cases,2016-W23,iso_week,VS,canton,all,agegroup_ili_ari,all,all,1,339176,0.29,25,0.29,TRUE
cases,2016-W23,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,123948,0,0,0,TRUE
cases,2016-W23,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,1,1487969,0.07,25,0.13,TRUE
cases,2016-W24,iso_week,AG,canton,all,agegroup_ili_ari,all,all,0,663462,0,NA,0,TRUE
cases,2016-W24,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,16003,0,NA,0,TRUE
cases,2016-W24,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,54954,0,NA,0,TRUE
cases,2016-W24,iso_week,BE,canton,all,agegroup_ili_ari,all,all,0,1026513,0,NA,0.19,TRUE
cases,2016-W24,iso_week,BL,canton,all,agegroup_ili_ari,all,all,0,285624,0,NA,0,TRUE
cases,2016-W24,iso_week,BS,canton,all,agegroup_ili_ari,all,all,0,193070,0,NA,0,TRUE
cases,2016-W24,iso_week,CH,country,all,agegroup_ili_ari,all,all,0,8419550,0,NA,0.05,TRUE
cases,2016-W24,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,0,8457360,0,NA,0.05,TRUE
cases,2016-W24,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,37810,0,NA,0,TRUE
cases,2016-W24,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,311914,0,NA,0,TRUE
cases,2016-W24,iso_week,GE,canton,all,agegroup_ili_ari,all,all,0,489524,0,NA,0,TRUE
cases,2016-W24,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,40147,0,NA,0,TRUE
cases,2016-W24,iso_week,GR,canton,all,agegroup_ili_ari,all,all,0,197550,0,NA,0,TRUE
cases,2016-W24,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,NA,0,TRUE
cases,2016-W24,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,NA,0,TRUE
cases,2016-W24,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,NA,0,TRUE
cases,2016-W24,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,NA,0,TRUE
cases,2016-W24,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,NA,0,TRUE
cases,2016-W24,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,502552,0,NA,0,TRUE
cases,2016-W24,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,80769,0,NA,0,TRUE
cases,2016-W24,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,NA,0,TRUE
cases,2016-W24,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,NA,0,TRUE
cases,2016-W24,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,NA,0,TRUE
cases,2016-W24,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,354375,0,NA,0,TRUE
cases,2016-W24,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2016-W24,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,NA,0,TRUE
cases,2016-W24,iso_week,VD,canton,all,agegroup_ili_ari,all,all,0,784822,0,NA,0,TRUE
cases,2016-W24,iso_week,VS,canton,all,agegroup_ili_ari,all,all,0,339176,0,NA,0.29,TRUE
cases,2016-W24,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,123948,0,NA,0,TRUE
cases,2016-W24,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,0,1487969,0,NA,0.07,TRUE
cases,2016-W25,iso_week,AG,canton,all,agegroup_ili_ari,all,all,1,663462,0.15,100,0.15,TRUE
cases,2016-W25,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,16003,0,0,0,TRUE
cases,2016-W25,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,54954,0,0,0,TRUE
cases,2016-W25,iso_week,BE,canton,all,agegroup_ili_ari,all,all,0,1026513,0,0,0,TRUE
cases,2016-W25,iso_week,BL,canton,all,agegroup_ili_ari,all,all,0,285624,0,0,0,TRUE
cases,2016-W25,iso_week,BS,canton,all,agegroup_ili_ari,all,all,0,193070,0,0,0,TRUE
cases,2016-W25,iso_week,CH,country,all,agegroup_ili_ari,all,all,1,8419550,0.01,100,0.01,TRUE
cases,2016-W25,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,1,8457360,0.01,100,0.01,TRUE
cases,2016-W25,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,37810,0,0,0,TRUE
cases,2016-W25,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,311914,0,0,0,TRUE
cases,2016-W25,iso_week,GE,canton,all,agegroup_ili_ari,all,all,0,489524,0,0,0,TRUE
cases,2016-W25,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,40147,0,0,0,TRUE
cases,2016-W25,iso_week,GR,canton,all,agegroup_ili_ari,all,all,0,197550,0,0,0,TRUE
cases,2016-W25,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,0,0,TRUE
cases,2016-W25,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,0,0,TRUE
cases,2016-W25,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,0,0,TRUE
cases,2016-W25,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,0,0,TRUE
cases,2016-W25,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,0,0,TRUE
cases,2016-W25,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,502552,0,0,0,TRUE
cases,2016-W25,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,80769,0,0,0,TRUE
cases,2016-W25,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,0,0,TRUE
cases,2016-W25,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,0,0,TRUE
cases,2016-W25,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,0,0,TRUE
cases,2016-W25,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,354375,0,0,0,TRUE
cases,2016-W25,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W25,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,0,0,TRUE
cases,2016-W25,iso_week,VD,canton,all,agegroup_ili_ari,all,all,0,784822,0,0,0,TRUE
cases,2016-W25,iso_week,VS,canton,all,agegroup_ili_ari,all,all,0,339176,0,0,0,TRUE
cases,2016-W25,iso_week,ZG,canton,all,agegroup_ili_ari,all,all,0,123948,0,0,0,TRUE
cases,2016-W25,iso_week,ZH,canton,all,agegroup_ili_ari,all,all,0,1487969,0,0,0,TRUE
cases,2016-W26,iso_week,AG,canton,all,agegroup_ili_ari,all,all,0,663462,0,NA,0.15,TRUE
cases,2016-W26,iso_week,AI,canton,all,agegroup_ili_ari,all,all,0,16003,0,NA,0,TRUE
cases,2016-W26,iso_week,AR,canton,all,agegroup_ili_ari,all,all,0,54954,0,NA,0,TRUE
cases,2016-W26,iso_week,BE,canton,all,agegroup_ili_ari,all,all,0,1026513,0,NA,0,TRUE
cases,2016-W26,iso_week,BL,canton,all,agegroup_ili_ari,all,all,0,285624,0,NA,0,TRUE
cases,2016-W26,iso_week,BS,canton,all,agegroup_ili_ari,all,all,0,193070,0,NA,0,TRUE
cases,2016-W26,iso_week,CH,country,all,agegroup_ili_ari,all,all,0,8419550,0,NA,0.01,TRUE
cases,2016-W26,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,all,0,8457360,0,NA,0.01,TRUE
cases,2016-W26,iso_week,FL,country,all,agegroup_ili_ari,all,all,0,37810,0,NA,0,TRUE
cases,2016-W26,iso_week,FR,canton,all,agegroup_ili_ari,all,all,0,311914,0,NA,0,TRUE
cases,2016-W26,iso_week,GE,canton,all,agegroup_ili_ari,all,all,0,489524,0,NA,0,TRUE
cases,2016-W26,iso_week,GL,canton,all,agegroup_ili_ari,all,all,0,40147,0,NA,0,TRUE
cases,2016-W26,iso_week,GR,canton,all,agegroup_ili_ari,all,all,0,197550,0,NA,0,TRUE
cases,2016-W26,iso_week,JU,canton,all,agegroup_ili_ari,all,all,0,73122,0,NA,0,TRUE
cases,2016-W26,iso_week,LU,canton,all,agegroup_ili_ari,all,all,0,403397,0,NA,0,TRUE
cases,2016-W26,iso_week,NE,canton,all,agegroup_ili_ari,all,all,0,178567,0,NA,0,TRUE
cases,2016-W26,iso_week,NW,canton,all,agegroup_ili_ari,all,all,0,42556,0,NA,0,TRUE
cases,2016-W26,iso_week,OW,canton,all,agegroup_ili_ari,all,all,0,37378,0,NA,0,TRUE
cases,2016-W26,iso_week,SG,canton,all,agegroup_ili_ari,all,all,0,502552,0,NA,0,TRUE
cases,2016-W26,iso_week,SH,canton,all,agegroup_ili_ari,all,all,0,80769,0,NA,0,TRUE
cases,2016-W26,iso_week,SO,canton,all,agegroup_ili_ari,all,all,0,269441,0,NA,0,TRUE
cases,2016-W26,iso_week,SZ,canton,all,agegroup_ili_ari,all,all,0,155863,0,NA,0,TRUE
cases,2016-W26,iso_week,TG,canton,all,agegroup_ili_ari,all,all,0,270709,0,NA,0,TRUE
cases,2016-W26,iso_week,TI,canton,all,agegroup_ili_ari,all,all,0,354375,0,NA,0,TRUE
cases,2016-W26,iso_week,unknown,canton,all,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2016-W26,iso_week,UR,canton,all,agegroup_ili_ari,all,all,0,36145,0,NA,0,TRUE
cases,2016-W26,iso_week,VD,canton,all,agegroup_ili_ari,all,all,0,784822,0,NA,0,TRUE
